Date,Close,High,Low,Open,Volume
2020-04-27,186.78648376464844,193.01269989013673,186.69682990061492,191.92685144602507,29197800
2020-04-28,182.21395874023438,188.48001611363534,181.86528454840263,187.94207771557387,21731000
2020-04-29,193.4510498046875,196.16070058484968,189.27699161021985,190.2034453780694,45954500
2020-04-30,203.93101501464844,208.89206015254038,200.8029643982884,206.13259669520463,46230100
2020-05-01,201.50027465820312,206.49120385106406,198.29252701067034,200.83282613785246,30415600
2020-05-04,204.47889709472656,205.12643270190188,198.0036322273125,199.43815487620915,19250700
2020-05-05,206.28201293945312,209.5794144706286,205.71417474912568,206.23220017176646,21071200
2020-05-06,207.6767120361328,210.79480633705512,205.8736020463927,207.3280378079701,21857000
2020-05-07,210.45606994628906,210.7947876696347,208.24451667385904,210.35645960472445,15152000
2020-05-08,211.54193115234375,212.39865912350885,210.04763923989694,211.43234913740204,12506000
2020-05-11,212.3687744140625,214.1818560265419,209.56946979764547,210.0874952870288,12911900
2020-05-12,209.30050659179688,214.46078769454297,209.20088104434316,212.47835482571915,14704600
2020-05-13,204.3195037841797,209.97788140718018,201.34087667303803,208.63301271401832,20684600
2020-05-14,206.0229949951172,206.14253347836075,199.92628913813252,201.7891681053839,17178900
2020-05-15,210.07752990722656,210.53577092782473,203.34324443288583,204.48887738582886,19383200
2020-05-18,212.37872314453125,213.82320223315915,210.137285358505,211.34267227769655,20151900
2020-05-19,216.0546875,219.650950577206,212.02009637116643,212.458424422794,31843200
2020-05-20,229.09486389160156,230.45964557285666,222.34066599934008,222.64948388043672,50162900
2020-05-21,230.5094757080078,236.2973640982965,230.32019629546915,233.82680566266384,47782600
2020-05-22,234.0160675048828,235.09195945269883,227.8695488998865,230.62899688382,33925600
2020-05-26,231.31639099121094,239.9832812674865,230.78840905121103,238.8575916674781,33178300
2020-05-27,228.26803588867188,229.68263043285472,220.28852241034073,228.19831016926022,34697600
2020-05-28,224.60205078125,230.74856990124803,223.14759991491462,223.4464613478026,29377200
2020-05-29,224.23342895507812,226.6243050098393,222.03184749878943,224.34301096426373,23241500
2020-06-01,231.02749633789062,231.55547826669735,222.64949599479002,223.73534447473415,18223800
2020-06-02,231.83441162109375,232.1133448967573,225.69784915504877,230.061186425494,20919000
2020-06-03,229.28414916992188,231.76466395635813,227.66034713328673,231.226725569156,15380300
2020-06-04,225.42886352539062,230.74855410459253,223.75526393694804,228.68642403948698,17041500
2020-06-05,229.89183044433594,230.469625132266,224.4526012791481,225.84728282954856,16750400
2020-06-08,230.51942443847656,230.6688627489616,226.5446177115813,228.1584480999013,15466500
2020-06-09,237.76174926757812,238.85756934292647,229.5331878314829,230.63896437998085,27462900
2020-06-10,235.82913208007812,240.29209461834031,234.38465301956953,240.04304598029668,20720700
2020-06-11,223.57594299316406,232.00375585467322,222.69930209651054,229.06498487461528,26708200
2020-06-12,227.71017456054688,230.7784559017757,223.6456985708954,229.02514359208837,22091400
2020-06-15,231.61524963378906,232.8804210600343,223.94455408391153,224.23344383599658,15340300
2020-06-16,234.75323486328125,237.55255426058056,232.11332543964286,236.2375701849192,15236700
2020-06-17,234.63372802734375,236.68588660334322,230.848185263491,234.10574607141086,19578100
2020-06-18,235.0421600341797,235.24139591715277,231.26657392869228,234.09577818951485,15782500
2020-06-19,237.88131713867188,239.91356276572657,234.65365615563388,236.8851224746282,30081300
2020-06-22,238.30967712402344,239.78404089868698,236.00846999444954,237.65218502965277,18917800
2020-06-23,241.3181610107422,244.25693174387445,238.94721323790165,240.36180760298546,24017900
2020-06-24,233.12945556640625,242.29444249316145,231.79454330128684,240.28212522248762,20834900
2020-06-25,234.7831268310547,236.3969723563037,231.854327590435,233.72716302855116,18704300
2020-06-26,215.25772094726562,232.2029848302687,214.58030074650077,231.75470032133217,76343900
2020-06-29,219.80038452148438,219.90996653979363,206.3218722730648,208.95182551176313,58514300
2020-06-30,226.20591735839844,226.63427374429315,217.63863763326984,219.7505653419522,33927100
2020-07-01,236.64602661132812,238.09050571885018,226.6940372389368,227.63046258057435,43399700
2020-07-02,232.53173828125,239.08670047674076,231.7248230992567,238.090505891421,30633600
2020-07-06,239.36563110351562,239.4851695882037,231.38611803540718,232.8704382226935,26206200
2020-07-07,239.9434356689453,246.70759041907095,237.9112053418843,238.49895651678605,27887800
2020-07-08,242.65309143066406,246.05011878997345,235.68968544789368,237.20390555187532,29791300
2020-07-09,243.569580078125,245.59185390320658,238.32960194625068,244.06767737889825,22174900
2020-07-10,244.13742065429688,244.55582056689892,238.40930164010413,242.76266722665912,22982700
2020-07-13,238.09051513671875,249.1980791140628,237.51272043071017,246.07002860272232,24674900
2020-07-14,238.81771850585938,239.41544132438415,231.14702340531284,235.859019435535,23378100
2020-07-15,239.36563110351562,243.88836298337034,237.1441214589662,240.6308024691148,19133600
2020-07-16,240.01315307617188,240.8399964023928,235.43066712453663,237.09431025052712,18880700
2020-07-17,241.10897827148438,243.23087763767205,236.95484860582587,240.08289904762913,18152400
2020-07-20,244.486083984375,245.11369146477205,234.74330173043552,239.14648016579534,20872200
2020-07-21,240.8300323486328,245.9703998723758,239.1663892750061,245.2830232010852,19364200
2020-07-22,238.95718383789062,240.97945757520466,237.2138433608459,239.3456991076031,15427900
2020-07-23,231.7148895263672,241.49751341666143,230.86811796486856,238.71813693724783,21771800
2020-07-24,229.83206176757812,232.60148152642532,226.03654759091734,229.31403632182506,18325800
2020-07-27,232.61141967773438,234.0558986869806,229.9515821419086,230.57918955173696,13163100
2020-07-28,229.24429321289062,234.06588656056124,228.95540347133579,233.73714052317075,14170100
2020-07-29,232.40223693847656,232.81068038212788,229.4335812177927,230.260424579066,13588300
2020-07-30,233.60763549804688,233.9961507870083,228.1285651558752,229.3439237932875,20615300
2020-07-31,252.70468139648438,254.8763935205981,248.05245445627082,254.84650889876966,53005100
2020-08-03,251.00119018554688,254.42808673282505,249.37738817454434,251.68855166925394,23124900
2020-08-04,248.87930297851562,251.83800220693652,246.48842677738412,250.60271540964905,17183500
2020-08-05,248.17201232910156,251.3100346727178,246.82715863960124,249.237947926657,13050100
2020-08-06,264.2705078125,265.58549200841645,247.7237145515596,248.09230169705577,45241600
2020-08-07,267.41845703125,277.8287018343583,262.4275128014407,263.07503315346247,72766400
2020-08-10,261.9991760253906,272.8178346328324,258.70177437901185,267.02000524946084,30248800
2020-08-11,255.15533447265625,264.9080883755526,254.15913984645698,259.1998822229096,28238300
2020-08-12,258.9010314941406,262.8957512027598,257.1277759049479,257.9845190773358,21415700
2020-08-13,260.3056335449219,264.150960461302,258.582236365527,260.55468219178897,17374000
2020-08-14,260.245849609375,261.6504875465789,257.6955940415485,261.31178505413493,14792700
2020-08-17,260.1661682128906,263.09498257570107,258.4128561041485,261.5010652406122,13351100
2020-08-18,261.3417053222656,264.1410099047374,258.2734391241948,259.9570105437317,18690400
2020-08-19,261.5907287597656,266.8904911740159,260.3554572201455,260.39531351539165,23291500
2020-08-20,267.986328125,268.6039639336276,260.46504040012024,260.50489669787135,20299700
2020-08-21,265.9939270019531,269.46066471558953,265.40617584247394,267.6675266155325,15538600
2020-08-24,270.3572692871094,276.1949550979275,267.7472138766513,270.0384797161676,23685600
2020-08-25,279.75140380859375,282.0127548400095,269.2315901764361,271.37340270771705,42127200
2020-08-26,302.7535400390625,303.510657752315,282.9192995788632,282.9192995788632,69015200
2020-08-27,292.10418701171875,300.0837156277858,290.90874130992586,299.01778009052265,30301300
2020-08-28,292.54254150390625,296.09896390665267,289.8727469836862,293.8774387640163,17157400
2020-08-31,292.08428955078125,295.7502786418686,290.44054402329954,292.83143555365524,17345100
2020-09-01,294.31573486328125,300.3427000287538,291.5961126625424,293.588501861237,17295900
2020-09-02,301.348876953125,302.44469713142587,291.93482549599383,297.7426572402647,24341400
2020-09-03,290.0121765136719,296.46752867600287,282.55068844562334,294.86363950912147,32294100
2020-09-04,281.6540832519531,287.90021185176056,270.1081925909156,286.15687146857516,30333700
2020-09-08,270.1281433105469,278.23715190381387,268.39477435848016,270.24768180359314,24864000
2020-09-09,272.67840576171875,277.4203021102223,270.31742926261126,274.7205926706943,22918800
2020-09-10,267.0697937011719,278.0976746841808,266.01382990854836,274.4615706509814,24814700
2020-09-11,265.595458984375,270.3572989184202,261.6405951421201,269.0323429196105,18913900
2020-09-14,265.1371765136719,275.58727813878943,264.6889072017783,269.9189286506541,24093800
2020-09-15,271.3833312988281,273.47531552196637,268.27517878152037,269.6399908452497,18478500
2020-09-16,262.5171813964844,271.40325031228923,260.793784252203,266.2728543716457,29183400
2020-09-17,253.85031127929688,260.50488380637853,249.2379254895453,257.29713602872783,31281400
2020-09-18,251.5690155029297,258.21364671315257,249.09845720631427,257.41667281008574,28130800
2020-09-21,247.2056884765625,248.99884182983368,243.200997055101,246.59800915130737,24709400
2020-09-22,253.7805633544922,254.34840154823672,247.27541411439756,252.3460407605298,30293100
2020-09-23,248.07237243652344,257.00822361360264,247.2056728368529,254.288616733622,19641300
2020-09-24,248.58042907714844,251.28012304192455,244.68530467216644,245.5619607553214,20006800
2020-09-25,253.85031127929688,254.77676494639124,245.67154705350123,248.45092325550738,18351300
2020-09-28,255.8426971435547,258.61211683620814,253.85030800059693,258.4128657613341,18826300
2020-09-29,260.7937927246094,262.3279105188514,255.92238654019008,256.8289272739403,20200200
2020-09-30,260.90338134765625,265.0674678254544,259.11024307917785,260.9830939470925,20142500
2020-10-01,265.6153564453125,267.3088689312499,263.7923034028258,264.34022864354114,20009800
2020-10-02,258.9508361816406,264.1410017241519,258.1937185296195,260.21599242517016,16367600
2020-10-05,263.6429138183594,263.86207786221894,259.8474145508197,261.20225511325583,12822300
2020-10-06,257.6756896972656,264.6789362695211,257.25727460354693,260.78381187422036,18696900
2020-10-07,257.13775634765625,259.18991487980696,253.85032618683746,258.22360486018664,23133400
2020-10-08,262.75628662109375,263.6129993491752,258.16381389516357,258.7615367108772,16312800
2020-10-09,263.44366455078125,263.74251075933546,261.1723421614329,263.51337506514693,14107800
2020-10-12,274.7006530761719,279.1137877313297,266.8506349889479,269.1717853652261,31019300
2020-10-13,275.08917236328125,278.0378996624251,272.349637403228,276.52366451848934,18063300
2020-10-14,270.78564453125,277.689266349897,270.466854938106,276.5635615001033,15577800
2020-10-15,265.70501708984375,268.01619579001186,262.66663581005366,266.5816731762141,15416100
2020-10-16,264.91802978515625,270.33733098658496,264.29042230609616,266.3625241544675,16622700
2020-10-19,260.4052429199219,267.528027697902,258.89103818548114,264.51953117501324,13587000
2020-10-20,266.5418395996094,268.6737107551237,261.87965590810944,262.05896364975604,18763200
2020-10-21,277.6693115234375,281.972848776037,275.31827663038894,278.49613960441513,28998600
2020-10-22,277.0616455078125,281.3751852785994,273.9933794254177,278.80498610953504,16720000
2020-10-23,283.7062683105469,284.15453763914826,275.76659614188816,277.73904199062736,17535200
2020-10-26,276.05548095703125,284.1446069376227,273.2163505659209,282.0824767449961,21322900
2020-10-27,282.21197509765625,283.4273337186137,275.2585258857592,277.6992148020787,16287200
2020-10-28,266.65142822265625,277.7291075706552,266.2429847788878,277.7291075706552,23121800
2020-10-29,279.7613220214844,282.5208005784098,272.7381621044478,275.49761025992603,32368100
2020-10-30,262.1087646484375,275.6470769472522,258.11404470055317,273.45543651587155,47247800
2020-11-02,260.3653869628906,269.4407349118749,256.36069590919567,263.5930779030907,27165700
2020-11-03,264.2904052734375,269.022329445362,259.88724233195086,262.15856471841676,17961900
2020-11-04,286.2864074707031,287.8404686062195,277.55973309322957,279.9306810926945,35364400
2020-11-05,293.5586242675781,296.24836191079106,287.850448533581,290.7892044311462,23823600
2020-11-06,292.2934875488281,293.4789616616699,286.96383987872025,292.83144119366415,13891000
2020-11-09,277.70916748046875,291.4666129589929,277.47009049650956,288.76693401029513,25117700
2020-11-10,271.393310546875,272.9573434975702,262.99539665459315,272.06077436199206,29067700
2020-11-11,275.4278564453125,277.340532792038,271.44307858795145,272.42930137918677,14957000
2020-11-12,274.033203125,278.6854453843714,273.3856827012686,276.12521791058765,12899500
2020-11-13,275.8961181640625,276.70303339167884,272.0607627134411,276.66317709360766,10391200
2020-11-16,277.8984375,278.34673723121807,273.5849282524835,274.00331296027025,12970400
2020-11-17,273.9535217285156,276.62331602574073,272.25003743308173,276.62331602574073,15040300
2020-11-18,270.93505859375,276.33444694184385,270.80554842577493,273.4753427758304,12152900
2020-11-19,271.9013366699219,272.4293185532487,268.1656071931439,269.98862980117605,12963700
2020-11-20,268.6737060546875,271.96113619982054,268.38480109723474,271.5228081269431,18114700
2020-11-23,267.40850830078125,269.9189381414374,263.52335545386865,269.85916889775,20990800
2020-11-24,275.8662109375,276.76277996122934,266.85063192844774,267.46826769142916,16930400
2020-11-25,274.5412292480469,279.11375819900167,271.61241508577115,277.0815433773167,12467000
2020-11-27,276.7528076171875,278.067791729578,273.77419561839963,276.33442292780114,7808400
2020-11-30,275.916015625,276.6432486171017,269.9787044064691,274.9795902823005,16693300
2020-12-01,285.45953369140625,288.19906868038885,277.8984207699877,278.09767183885526,20738900
2020-12-02,286.4258728027344,290.6696717102576,279.7613282091371,284.27408872574154,17361600
2020-12-03,280.7774658203125,285.5591879394996,280.0004352159084,285.16071616314196,12921700
2020-12-04,278.6356506347656,282.38132177680797,278.2371484609452,279.2333430926013,10880300
2020-12-07,284.49322509765625,287.39215487497097,277.1413348846764,278.12755775684974,13007700
2020-12-08,282.3215637207031,285.34003235819847,280.4785974988049,284.92164762113106,10747700
2020-12-09,276.8623962402344,286.5354365821965,270.7158626337903,282.580543095095,25189700
2020-12-10,276.0654296875,277.669318726723,270.82543660979496,274.49145567025687,20065100
2020-12-11,272.509033203125,275.4279066204742,269.22160303250246,273.4853149005486,14391400
2020-12-14,273.1466064453125,276.16507494062256,270.5266097193985,272.3297195571098,16376900
2020-12-15,274.5014343261719,275.02941629515465,266.45219461766004,273.7841729342095,23979500
2020-12-16,274.6209716796875,276.80260982812024,271.4729931766599,273.71443096888197,15885000
2020-12-17,273.4355163574219,279.3728279130028,272.5688014814225,276.01565683275226,16377800
2020-12-18,275.3481750488281,276.9420924525854,270.10821224590984,274.7205676009812,26693200
2020-12-21,271.7519226074219,273.6247732449536,266.77094980609087,271.9412020059881,16553700
2020-12-22,266.0736083984375,270.4668301720577,263.62297822862047,270.4668301720577,17312900
2020-12-23,267.0897216796875,271.1342997563098,265.2169013544132,265.8743934436736,14329000
2020-12-24,266.3824157714844,269.37099941230457,265.18700055602324,267.8567946454759,6702000
2020-12-28,275.9458923339844,276.244738540555,264.6490497039362,267.7173155633605,23299700
2020-12-29,275.72674560546875,279.4425624812141,275.2286482956531,275.8961120674428,16383000
2020-12-30,270.83538818359375,277.02174738674125,270.67599341875587,276.8922676416631,11803800
2020-12-31,272.1204833984375,276.03552034509374,268.78322586419023,270.9648941721772,12900400
2021-01-04,267.9165954589844,273.95353269275245,264.19083714282647,273.73436865054026,15106100
2021-01-05,269.9388122558594,271.36336302788584,267.18930583599354,267.26901841707365,9871600
2021-01-06,262.3080139160156,266.73112064567323,259.020583693287,261.0030013414244,24354100
2021-01-07,267.71734619140625,270.57642003332177,263.7724238061313,264.88815697356677,15789800
2021-01-08,266.55181884765625,267.9265723755679,262.17850959296476,267.2889931852237,18528300
2021-01-11,255.86260986328125,262.46738473055314,254.9261845348069,259.48877269293865,30412300
2021-01-12,250.13450622558594,258.7316707545216,249.34751915549,255.65343299320102,26383500
2021-01-13,250.68240356445312,252.9836106127,248.25168635654322,250.5927497004047,19528900
2021-01-14,244.7052459716797,254.05951285014913,243.6791667286222,252.435710754502,29739400
2021-01-15,250.40347290039062,252.89395937688212,246.21945866002952,246.95663292860823,24942900
2021-01-19,260.1064453125,261.20226557569094,251.75832876398644,255.92241536266195,28028500
2021-01-20,266.4621276855469,269.29131654352165,262.5968879889724,267.9065915340866,25199900
2021-01-21,271.8316345214844,272.55886757452487,266.47210233693465,268.235386358353,20838700
2021-01-22,273.4554138183594,277.4103075402784,270.9649273537113,270.97489902803267,21954000
2021-01-25,276.95208740234375,279.03413059542896,270.4768221065622,277.08159757249115,19087000
2021-01-26,280.9766540527344,284.303970524681,276.7527989886263,277.08156020719645,19373600
2021-01-27,271.1044006347656,282.3713586132322,267.09967906903967,281.45484624652244,35346200
2021-01-28,263.9915466308594,285.69863363792945,263.6927004367605,276.12518853437643,37758800
2021-01-29,257.3469543457031,265.54564738039943,253.88021636960363,264.29043237446075,30389500
2021-02-01,261.012939453125,263.1647232936775,253.93995218492302,258.5323943917056,22914300
2021-02-02,266.06365966796875,267.8269436946464,262.26816039909636,262.99539345430594,17320800
2021-02-03,265.6352844238281,268.17559889865635,262.83598002557983,264.6092052002864,14223400
2021-02-04,265.47589111328125,267.13954948374766,262.99537627010574,265.9939317658907,16060000
2021-02-05,267.0798034667969,268.1457390854258,264.65905765740354,265.7847321240904,12454400
2021-02-08,265.5655822753906,268.83309982945286,263.99160795178824,267.7273382529928,13755200
2021-02-09,268.4246520996094,272.3496613283842,264.7387198507974,265.42609656963776,14613400
2021-02-10,270.83538818359375,272.7580362320163,266.70118717538975,271.4131980063116,14687200
2021-02-11,269.3610534667969,272.5388860470756,267.46825953929203,270.8553452612832,12828600
2021-02-12,269.47064208984375,270.1480471285098,267.3188580833926,269.4905550375292,9097600
2021-02-16,272.92742919921875,275.54742579829593,269.0223330847135,269.76947901670377,15417200
2021-02-17,272.5289611816406,272.92743293720366,268.55412409603036,270.207810762991,12763200
2021-02-18,268.3648986816406,270.91515462313805,265.0176687575197,268.5442064271876,15249100
2021-02-19,260.5646667480469,269.2415135214621,259.1600286620997,268.8330700722336,25622600
2021-02-22,259.3393249511719,262.0689188082609,256.5499922520805,256.96840735766733,17434900
2021-02-23,264.8482971191406,266.44221465184484,253.98979663058017,258.5125136884879,21924600
2021-02-24,263.3041687011719,265.36629863474707,257.4067142224086,261.3316926253899,15736100
2021-02-25,253.72080993652344,265.9241940188549,253.07327431376152,261.30183639415884,19053100
2021-02-26,256.6396484375,264.5394643329964,255.49403072578176,255.49403072578176,26619500
2021-03-01,263.90191650390625,265.6352853884401,256.9185825931977,259.82748421693225,22157300
2021-03-02,258.0143737792969,265.69502481067025,257.6656996263335,264.76857122819524,15191700
2021-03-03,254.4380645751953,259.9968170259454,254.12924668356732,259.2994990519081,15513500
2021-03-04,256.6595764160156,265.4758737923307,252.5353164190815,255.494015425138,31626500
2021-03-05,263.2742919921875,264.43985298140694,254.637287148666,259.67804429306256,26820100
2021-03-08,254.33843994140625,264.56934750057155,254.0794348186366,264.53946287874135,18391800
2021-03-09,264.728759765625,267.50815138515975,258.82133271599554,260.1861145387771,22039700
2021-03-10,263.8919372558594,267.9464564788886,261.869663481459,267.61772564525324,14210300
2021-03-11,272.8377990722656,276.84249067161846,266.8008618486904,267.0897364118175,21834000
2021-03-12,267.3786315917969,268.7135287427312,263.0152942648092,268.1158362881691,20600200
2021-03-15,272.7082824707031,274.9098641108466,267.47826061510057,268.0560401291778,16844800
2021-03-16,278.21722412109375,281.0663564597235,273.7542614094919,275.0293892697429,22437700
2021-03-17,282.9292297363281,285.14078289920985,274.3619503485229,274.66079655913705,21315000
2021-03-18,277.55975341796875,284.10475968034206,277.22105087916407,278.8049967524485,18728300
2021-03-19,289.0060119628906,291.68577797238925,280.1299444877331,280.14985743598055,38930500
2021-03-22,292.4229736328125,298.56947733701,285.6588037346761,289.3447359434442,28273100
2021-03-23,289.5240173339844,296.8659660598923,288.70713053371463,292.0344165722529,23000900
2021-03-24,281.0663757324219,290.6099071906842,280.09009402190867,289.89264582002005,18675000
2021-03-25,277.6792907714844,286.9638323315168,276.6930677830972,279.91078749067685,24505600
2021-03-26,281.9429931640625,283.4173721605965,276.7129713579355,277.24095329563903,17629200
2021-03-29,289.71331787109375,292.0643225100769,283.61661184639917,284.6825169522724,21718800
2021-03-30,286.904052734375,291.357043935581,285.6090118791391,288.72707552615447,17474500
2021-03-31,293.4092102050781,295.37171488937236,287.51172447719273,288.8864779638438,19498200
2021-04-01,297.52349853515625,301.24925680668383,295.4713399833198,297.26447819706783,17616000
2021-04-05,307.7344665527344,309.58737384991946,299.53577434278225,299.7449970903577,28237000
2021-04-06,305.09454345703125,310.16516991621256,304.0883772632591,307.66471194227694,17335200
2021-04-07,311.8985595703125,313.05414893931214,304.33744630377043,305.1742461086089,22855200
2021-04-08,311.8288269042969,314.67795930702925,308.87012768679824,313.65188007140904,20894100
2021-04-09,311.2709655761719,313.54228811650506,309.1490661500486,310.2150017004918,15988600
2021-04-12,310.3544616699219,310.96212575870106,306.75818350032216,309.86630566264114,10881900
2021-04-13,308.5812683105469,313.23348035849637,308.142940227036,311.0219269922182,14036900
2021-04-14,301.6676330566406,306.85779801432125,300.8009486849842,306.13056506727503,17421400
2021-04-15,306.6486511230469,308.95983005761803,302.9428057284582,305.1742720644863,14558300
2021-04-16,305.0148620605469,307.77434062034916,303.4508292076958,306.99731003126504,13059200
2021-04-19,301.08984375,306.5290881112237,299.41624413182944,303.8493222266958,14553500
